Date,High,Low,Average,Last,Buy,Sell,Volume,Volume (Currency)
2014-12-04,374.0,362.39999,368.199995,363.328,363.328,363.021,1889767.93099,5145.76918
2014-12-03,379.5,367.29999,373.399995,370.121,370.121,369.5,2021006.00764,5422.34047
2014-12-02,382.0,372.10001,377.050005,375.054,374.907,374.612,1986657.7656,5263.46462
2014-12-01,382.5,372.0,377.25,377.363,377.363,377.335,1739428.92613,4610.93916
2014-11-30,378.0,370.004,374.002,374.053,374.698,373.618,958246.43176,2562.93792
2014-11-29,385.99899,369.5,377.749495,374.49,374.489,373.3,2377223.00063,6305.44319
2014-11-28,380.91599,354.0,367.457995,373.978,373.978,373.977,2764159.98294,7535.66849
2014-11-27,370.0,361.04999,365.524995,366.23,365.353,364.705,1402357.24789,3830.82419
2014-11-26,375.0,362.0,368.5,363.2,363.2,362.003,2159548.38971,5880.75466
2014-11-25,389.0,367.92499,378.462495,373.532,373.528,372.001,4062276.5214,10703.13033
2014-11-24,386.32001,361.55099,373.9355,377.902,377.996,377.933,3545013.52874,9470.37232
2014-11-23,368.85999,348.202,358.530995,366.157,366.475,365.028,1967118.91175,5485.21651
2014-11-22,362.603,345.01501,353.809005,351.014,351.148,349.998,1929673.05952,5434.158
2014-11-20,379.86899,352.0,365.934495,355.01,355.99,355.01,3257434.5085,9002.76915
2014-11-19,387.29999,368.0,377.649995,373.811,373.811,373.664,2240664.90709,5952.40859
2014-11-18,388.689,367.42999,378.059495,374.0,374.446,374.002,2810624.24078,7478.00519
2014-11-17,406.0,373.02802,389.51401,381.339,382.945,381.108,4694022.36412,11998.5833
2014-11-16,388.88,369.004,378.942,383.719,384.051,383.717,2311457.80457,6071.34071
2014-11-15,404.366,365.15799,384.761995,374.535,374.544,374.535,3173484.4648,8369.05541
2014-11-14,421.005,378.0,399.5025,395.0,394.8,394.4,5463155.87031,13835.96705
2014-11-13,454.98199,385.10001,420.041,410.002,410.894,410.002,12031127.1494,28587.93578
2014-11-12,430.0,360.603,395.3015,410.881,410.881,410.048,10113367.266,25416.36112
2014-11-11,372.70001,358.0,365.350005,363.992,364.0,363.992,2418315.81207,6641.68173
2014-11-10,374.93701,355.741,365.339005,366.235,366.235,365.204,3160869.77564,8617.36778
2014-11-09,359.30899,340.11899,349.71399,356.7,356.7,356.0,2176676.6792,6189.96651
2014-11-08,344.59,337.314,340.952,341.959,341.884,341.487,1061854.44322,3115.92496
2014-11-07,350.03101,337.0,343.515505,340.4,340.397,339.182,2024857.26358,5902.33977
2014-11-06,348.49399,332.10001,340.297,345.443,346.072,345.5,2395212.67893,7035.93929
2014-11-05,339.0,324.0,331.5,335.23,335.23,335.221,2456752.83687,7382.34743
2014-11-04,329.39999,318.0,323.699995,324.0,324.0,323.961,1881463.3111,5816.57587
2014-11-03,336.69501,320.35901,328.52701,321.777,321.777,321.514,1815635.24551,5561.98404
2014-11-02,330.0,319.10001,324.550005,325.022,325.022,324.465,1253450.50459,3873.88569
2014-11-01,337.698,319.01099,328.354495,321.5,321.5,321.493,1642996.24169,5036.21472
2014-10-31,347.0,332.0,339.5,335.88,336.0,335.647,1506372.72426,4444.60274
2014-10-30,352.33301,327.526,339.929505,346.799,346.799,345.601,2941837.70337,8694.82275
2014-10-29,351.0,333.0,342.0,333.001,333.0,332.003,1930170.08339,5650.64694
2014-10-28,356.5,346.12399,351.311995,350.5,350.5,349.926,1426216.45216,4060.04916
2014-10-27,355.0,342.10001,348.550005,348.812,348.812,348.811,1790233.64161,5124.20285
2014-10-26,359.931,343.81,351.8705,351.53,351.53,350.87,1195690.66985,3398.96492
2014-10-25,355.70099,337.51001,346.6055,348.0,348.0,347.201,2372696.53804,6858.85755
2014-10-24,360.0,348.60001,354.300005,352.0,352.0,351.06,1817753.23241,5111.94877
2014-10-23,379.09399,351.0,365.046995,354.3,354.999,353.953,2672552.68834,7367.11174
2014-10-22,383.0,374.89401,378.947005,376.276,376.998,376.21,1846673.69683,4881.65879
2014-10-21,385.595,372.0,378.7975,380.12,380.12,379.44,1984487.91404,5226.36672
2014-10-20,385.89999,372.02899,378.96449,379.827,379.827,378.728,1747523.20427,4617.7712
2014-10-19,388.33401,379.29999,383.817,382.3,382.147,381.842,1023123.25349,2669.26255
2014-10-18,386.97101,369.10101,378.03601,385.5,386.98,385.5,2063614.67576,5448.99146
2014-10-16,391.5,361.15201,376.326005,373.0,373.0,372.175,3151610.85621,8362.0887
2014-10-15,398.12201,380.0,389.061005,386.0,386.0,385.944,2858934.31662,7368.72982
2014-10-14,408.20401,382.20999,395.207,400.0,399.999,398.581,5620566.17001,14187.11088
2014-10-13,392.62,362.10999,377.364995,390.24,390.24,390.143,4329032.76649,11531.37598
2014-10-12,379.0,348.29999,363.649995,372.479,373.699,372.479,2575024.83845,7070.60743
2014-10-11,363.966,345.29999,354.632995,356.78,356.347,356.0,1540446.50312,4352.44528
2014-10-10,370.78101,346.10999,358.4455,354.472,354.471,352.779,3444229.24735,9633.17402
2014-10-09,382.0,343.0,362.5,358.999,359.0,358.999,6986665.02639,19314.87457
2014-10-08,349.67001,323.526,336.598005,349.9,349.897,349.853,4262037.09865,12648.07135
2014-10-07,338.0,313.10001,325.550005,324.56,324.568,324.56,3630119.0075,11134.37832
2014-10-06,343.34,296.772,320.056,335.918,335.953,335.918,7063353.13502,21814.46958
2014-10-05,336.62701,285.01001,310.81851,296.011,296.772,296.482,6357169.88674,20871.01167
2014-10-04,352.99899,308.10001,330.5495,314.5,314.979,314.5,4379415.1532,13277.46466
2014-10-03,369.91,338.20801,354.059005,340.49,341.359,341.161,3253055.744,9157.26468
2014-10-02,378.75,360.745,369.7475,367.658,366.419,365.322,1613851.53092,4357.615
2014-10-01,385.0,372.0,378.5,375.0,375.0,374.562,1764495.00843,4658.46096
2014-09-30,389.0,364.04001,376.520005,381.959,382.499,381.959,2241686.26184,5955.97944
2014-09-29,396.0,364.60001,380.300005,368.566,369.479,368.501,1902420.0276,5046.00663
2014-09-27,398.37201,386.72299,392.5475,389.682,389.682,389.68,1014865.751,2581.21123
2014-09-26,412.16901,388.0,400.084505,395.999,395.999,394.99,2107527.34074,5303.65023
2014-09-25,415.0,395.12299,405.061495,402.0,404.487,402.0,2028495.09041,5034.79085
2014-09-24,431.75,407.0,419.375,409.478,409.478,408.244,2831611.66107,6765.9904
2014-09-23,449.76999,380.29199,415.03099,426.51,426.51,426.509,6061178.30208,14553.70811
2014-09-22,400.0,376.50101,388.250505,387.961,387.445,387.41,1639318.98201,4223.81803
2014-09-21,403.0,373.396,388.198,378.86,378.86,378.341,2869002.49029,7385.64374
2014-09-20,414.29401,376.78601,395.54001,395.851,395.851,395.848,3658360.64148,9098.56652
2014-09-19,423.0,370.0,396.5,385.162,385.166,385.162,4563962.58494,11689.77123
2014-09-18,448.99899,390.32001,419.6595,411.967,411.967,410.413,5439526.47221,12962.34958
2014-09-17,460.0,434.07001,447.035005,442.775,442.48,440.719,2546983.32139,5713.97014
2014-09-16,468.89999,452.25201,460.576,454.97,454.969,454.52,1562390.54307,3390.59734
2014-09-15,470.0,464.79999,467.399995,468.9,468.9,467.6,1402928.56803,2996.27212
2014-09-14,473.39801,465.0,469.199005,468.121,469.003,468.121,691156.25347,1470.98254
2014-09-13,477.0,465.73999,471.369995,472.9,472.9,471.349,1320349.28666,2803.24763
2014-09-12,473.89899,464.53,469.214495,468.85,469.899,468.85,1252648.15413,2677.01734
2014-09-11,478.92899,467.0,472.964495,471.083,471.31,470.652,1374456.14814,2914.91141
2014-09-10,473.0,459.0,466.0,469.0,468.7,468.101,1873413.46069,4023.49999
2014-09-08,481.29999,460.0,470.649995,470.01,470.453,470.01,2625094.05323,5576.24011
2014-09-07,485.0,475.112,480.056,479.987,479.991,479.987,752855.0655,1564.07914
2014-09-06,483.0,475.26501,479.132505,482.111,482.779,481.0,742954.4353,1549.86579
2014-09-05,490.0,477.00101,483.500505,479.116,479.683,477.983,1327576.82355,2748.29715
2014-09-04,494.83899,461.13599,477.98749,489.0,489.19,487.004,2335439.8095,4868.21392
2014-09-03,475.996,468.0,471.998,471.312,471.312,471.219,1087120.27234,2299.95719
2014-09-02,481.99899,464.953,473.475995,474.3,474.3,474.29,1535294.24001,3235.2292
2014-09-01,488.10501,469.47,478.787505,479.476,479.476,478.869,1320489.21521,2760.59393
2014-08-31,500.0,472.10999,486.054995,479.439,479.439,479.266,21306025.2139,43770.32261
2014-08-30,506.38,496.0,501.19,497.783,497.784,496.874,621512.41049,1243.62412
2014-08-29,507.513,495.60001,501.556505,503.4,503.691,503.4,940136.82832,1871.83827
2014-08-28,512.21997,497.85001,505.03499,503.063,503.518,503.105,1130421.77986,2237.91204
2014-08-27,518.0,505.0,511.5,509.004,509.004,508.983,1678958.98894,3283.42605
2014-08-26,514.74103,496.30899,505.52501,505.1,506.716,505.1,1536767.44607,3033.36829
2014-08-25,508.0,492.84601,500.423005,502.0,502.0,500.95,1194533.55014,2386.61422
2014-08-24,511.681,485.73401,498.707505,506.01,507.987,506.01,1373934.92243,2738.48488
2014-08-23,514.0,482.0,498.0,491.501,492.742,491.501,1687180.53063,3391.68591
2014-08-22,523.0,491.11099,507.055495,511.72,512.206,511.72,2491570.63158,4917.45461
2014-08-21,530.0,495.00299,512.501495,512.247,512.54,511.661,3872042.1709,7518.18239
2014-08-20,518.77002,455.409,487.08951,500.0,500.632,500.001,4442855.64304,9096.53462
2014-08-19,487.28699,427.13101,457.209,474.21,474.499,474.34,4047432.90803,8738.59859
2014-08-18,497.79999,309.0,403.399995,438.223,438.714,438.234,9928218.21937,23400.68076
2014-08-17,519.0,480.0,499.5,484.407,485.266,484.407,2497087.49729,5050.30558
2014-08-16,518.927,480.0,499.4635,513.09,516.298,513.092,2643522.31664,5319.77617
2014-08-15,517.42297,480.0,498.711485,490.739,493.898,493.002,3579856.60719,7168.44568
2014-08-14,539.85797,491.0,515.428985,504.233,504.233,502.391,5680162.94096,11129.13078
2014-08-13,570.0,523.0,546.5,536.714,536.498,535.042,5758645.38848,10612.16626
2014-08-12,574.96899,560.94098,567.954985,566.206,566.206,565.142,2780480.32514,4899.25402
2014-08-11,588.0,570.0,579.0,571.42,574.489,571.409,1886948.87303,3262.15351
2014-08-10,589.69598,580.0,584.84799,585.0,585.0,584.001,772252.25347,1320.17698
2014-08-09,591.0,580.0,585.5,584.25,585.0,584.2,1243987.02376,2129.12591
2014-08-08,595.0,583.01099,589.005495,589.499,589.211,588.01,1497053.82807,2538.51576
2014-08-07,589.0,577.185,583.0925,585.005,585.005,584.995,1869912.53627,3203.72765
2014-08-06,583.87903,574.76001,579.31952,579.726,579.725,578.634,1265994.90376,2188.30732
2014-08-04,585.48401,575.20001,580.34201,582.59,584.463,582.59,1239522.50029,2134.57354
2014-08-02,598.5,578.0,588.25,586.999,586.999,584.239,2874357.17254,4892.90518
2014-07-31,584.99902,555.0,569.99951,577.97,579.989,579.56,3053839.73146,5341.73651
2014-07-30,579.883,555.10199,567.492495,557.5,557.5,556.799,2187701.68589,3852.75922
2014-07-29,583.40002,572.159,577.77951,577.05,577.05,575.102,1374407.59837,2382.79941
2014-07-28,587.94,562.0,574.97,580.495,580.494,578.168,3368270.02993,5879.38276
2014-07-27,594.99902,582.10101,588.550015,586.496,586.497,584.97,827235.05403,1407.42975
2014-07-26,596.67999,583.98999,590.33499,592.0,592.025,592.0,1328082.74579,2254.87038
2014-07-25,604.63397,585.0,594.816985,595.0,594.705,594.313,1868876.1522,3142.35113
2014-07-24,613.414,578.315,595.8645,590.0,590.496,590.0,4471436.95448,7526.7126
2014-07-23,616.0,609.0,612.5,611.9,612.211,612.0,1255915.8226,2049.11798
2014-07-22,616.39899,611.29999,613.84949,615.267,615.267,613.0,1021174.83247,1662.91014
2014-07-21,616.39899,611.5,613.949495,616.0,616.0,615.194,1217297.08714,1981.95643
2014-07-20,619.79999,612.0,615.899995,615.0,615.0,614.508,684391.36909,1112.54498
2014-07-19,622.0,616.63501,619.317505,619.375,619.399,619.375,584113.09519,943.63493
2014-07-18,622.0,611.0,616.5,619.604,619.604,618.9,1230518.13871,1991.2866
2014-07-17,623.604,605.0,614.302,617.0,617.0,615.085,2793496.87626,4547.64127
2014-07-16,618.0,609.802,613.901,611.0,611.0,610.997,1821282.31027,2971.78376
2014-07-15,619.23102,612.90002,616.06552,614.703,614.703,614.702,1323623.82958,2146.18166
2014-07-14,623.5,611.0,617.25,616.07,617.015,616.07,1569504.11458,2547.22162
2014-07-13,627.99402,618.85999,623.427005,623.471,623.471,620.98,1148463.2495,1843.61924
2014-07-12,629.59998,618.60498,624.10248,624.365,624.184,623.821,1345129.9947,2156.85629
2014-07-11,626.25,605.0,615.625,623.998,623.998,622.03,1792006.08637,2907.85563
2014-07-10,618.72601,603.70001,611.21301,611.658,611.989,611.768,1885078.12068,3085.67003
2014-07-09,619.46698,611.78699,615.626985,615.5,615.834,615.501,1252016.73977,2033.47452
2014-07-08,621.479,610.0,615.7395,618.94,618.998,617.066,1472829.77702,2394.09241
2014-07-07,633.0,610.01001,621.505005,615.887,616.342,615.887,2487117.49365,4002.38929
2014-07-06,636.995,623.51099,630.252995,629.123,629.123,629.0,1256158.39258,1992.98883
2014-07-05,631.164,621.09998,626.13199,623.51,624.999,623.511,1395669.71739,2231.7864
2014-07-04,639.63,622.0,630.815,626.532,626.532,626.531,2377831.2606,3775.19707
2014-07-03,645.0,628.0,636.5,632.999,633.0,632.999,2377884.14559,3738.36033
2014-07-02,648.0,622.34497,635.172485,637.013,637.013,637.011,4631853.99494,7280.63782
2014-07-01,654.38098,634.00098,644.19098,640.586,640.586,640.239,5615259.14028,8701.59265
2014-06-30,647.0,590.0,618.5,634.012,636.588,634.6,8475211.57809,13649.14441
2014-06-29,595.53003,584.12,589.825015,590.505,590.505,589.23,1507488.08542,2555.22222
2014-06-28,605.0,581.25098,593.12549,593.09,593.981,593.09,3438529.60688,5785.02877
2014-06-27,589.0,566.39001,577.695005,581.251,582.996,581.251,3051589.37533,5260.78184
2014-06-26,569.68903,555.01001,562.34952,567.998,567.998,566.39,2121559.17674,3757.56891
2014-06-25,582.96198,556.0,569.48099,560.251,560.948,560.25,3739458.41717,6607.12804
2014-06-24,585.84998,576.25598,581.05298,580.342,580.342,580.321,1316892.69286,2262.01443
2014-06-23,596.0,577.25098,586.62549,584.0,584.0,582.971,1964547.79344,3357.12546
2014-06-22,597.92499,585.29999,591.61249,593.0,593.0,592.91,1860291.24495,3140.87694
2014-06-21,590.77002,575.40002,583.08502,586.4,588.19,586.4,1850136.50548,3159.77531
2014-06-20,592.97699,578.96802,585.972505,581.103,584.457,581.551,2671136.67009,4558.07179
2014-06-19,604.48999,586.61102,595.550505,589.25,589.25,588.6,3064249.2405,5141.45052
2014-06-18,610.0,585.0,597.5,598.99,598.994,598.991,3283346.04283,5461.6371
2014-06-17,604.90997,583.01898,593.964475,603.001,603.797,603.001,2333745.1747,3931.32221
2014-06-16,603.99402,570.50403,587.249025,590.25,591.457,590.25,5765784.17757,9745.75339
2014-06-15,579.0,551.37097,565.185485,572.0,573.28,572.427,3071066.01191,5431.09925
2014-06-14,598.0,545.50098,571.75049,565.999,565.999,565.0,5335025.23079,9407.60938
2014-06-13,612.005,560.0,586.0025,595.553,597.886,595.553,8262333.60665,14053.50273
2014-06-12,632.32001,576.0,604.160005,578.0,578.0,577.429,5883465.32374,9712.49198
2014-06-11,648.88898,620.0,634.44449,624.16,624.99,624.24,3478041.22091,5478.52582
2014-06-10,648.0,633.0,640.5,644.39,644.9,644.39,2246675.15724,3494.19011
2014-06-09,648.49402,625.0,636.74701,634.0,634.0,633.984,2540146.5664,3987.03882
2014-06-08,650.0,640.26398,645.13199,642.011,642.999,642.051,1270729.59028,1967.97237
2014-06-07,646.0,627.59003,636.795015,642.59,644.062,642.43,1727948.65528,2706.62825
2014-06-06,650.0,635.01099,642.505495,641.0,641.013,641.0,2300310.26039,3577.66254
2014-06-05,657.02502,625.10101,641.063015,647.89,648.995,647.89,4067531.10606,6317.216
2014-06-04,659.83099,605.0,632.415495,633.962,633.999,633.16,7828858.8762,12498.57753
2014-06-03,668.41602,635.20001,651.808015,655.699,655.799,655.699,6360850.71704,9761.35736
2014-06-01,667.70001,608.0,637.850005,635.0,635.556,635.0,11212615.1151,17586.05084
2014-05-31,614.98999,581.789,598.389495,609.99,609.99,608.021,4508516.76776,7477.34104
2014-05-30,610.0,553.5,581.75,609.0,609.999,609.0,7332444.90807,12462.49337
2014-05-29,565.0,543.09998,554.04999,558.0,557.667,557.0,2634358.76205,4759.61796
2014-05-28,571.5,549.0,560.25,556.101,557.51,556.102,3337230.97448,5960.95653
2014-05-27,586.83899,540.008,563.423495,564.0,563.99,562.9,7017714.51869,12468.00049
2014-05-26,592.0,558.0,575.0,574.0,575.69,574.0,6125704.13242,10646.31917
2014-05-25,569.99701,513.24103,541.61902,562.168,562.433,562.17,8173080.80436,14791.61167
2014-05-23,539.79999,508.11099,523.95549,517.799,516.118,514.828,6718716.64577,12866.61815
2014-05-22,519.0,476.99899,497.999495,519.9,518.894,518.5,5322803.26371,10650.17454
2014-05-21,488.0,471.875,479.9375,480.0,480.0,478.39,2632285.11603,5459.69524
2014-05-20,488.979,436.19101,462.585005,471.698,473.586,471.699,7891415.38908,17224.35091
2014-05-19,441.89999,435.12601,438.513,437.9,438.0,437.01,1336265.15764,3040.95219
2014-05-18,440.99899,438.754,439.876495,439.03,440.437,439.03,541663.2363,1230.99377
2014-05-17,440.99701,437.95999,439.4785,438.76,438.76,438.751,532271.75806,1211.00183
2014-05-16,441.0,435.0,438.0,439.996,440.997,439.9,1425484.71178,3246.20011
2014-05-15,441.99799,430.10101,436.0495,438.794,440.372,439.302,1717127.86122,3918.06657
2014-05-14,439.48499,432.40399,435.94449,438.9,438.862,438.785,1473935.0275,3380.18624
2014-05-13,437.99799,430.0,433.998995,433.0,433.0,432.55,1369597.64635,3154.45698
2014-05-12,438.0,428.0,433.0,436.318,436.315,435.001,1171146.53225,2700.6566
2014-05-10,446.0,437.539,441.7695,442.499,442.499,441.51,1129526.82817,2556.74731
2014-05-08,436.0,426.29001,431.145005,428.25,429.99,428.111,1947183.61604,4507.48842
2014-05-07,437.0,415.00101,426.000505,431.904,431.904,431.903,3654103.92044,8555.38652
2014-05-06,428.46799,411.39099,419.92949,420.91,422.637,420.91,2519422.50242,5980.70211
2014-05-05,431.58801,421.77701,426.68251,424.998,424.998,423.591,1145128.55955,2687.2401
2014-05-04,435.0,423.401,429.2005,427.0,427.503,427.0,907608.28504,2116.78837
2014-05-03,437.45801,420.51999,428.989,431.9,431.99,431.9,1709690.62135,3989.88786
2014-05-02,449.83499,428.0,438.917495,436.39,436.987,436.39,2191443.7619,5023.08779
2014-05-01,453.56,436.29999,444.929995,449.248,449.248,447.0,2803396.97265,6286.91489
2014-04-30,443.89001,428.0,435.945005,439.0,439.0,437.877,3104731.15569,7121.66415
2014-04-29,443.89001,423.00101,433.44551,437.21,437.237,434.593,2405607.75087,5534.79206
2014-04-28,438.0,412.97101,425.485505,432.612,432.612,432.431,3145557.55167,7391.5962
2014-04-27,450.5,427.0,438.75,433.99,434.999,433.5,1923841.86219,4382.36868
2014-04-26,456.99899,434.00101,445.5,448.049,448.049,446.595,2183525.95428,4893.85818
2014-04-25,498.0,431.68301,464.841505,447.0,449.211,447.21,8493760.60548,18566.31947
2014-04-24,487.09,470.37201,478.731005,487.0,487.077,487.0,2084354.632,4348.65627
2014-04-23,481.56,471.5,476.53,480.0,480.0,479.55,1791674.78382,3759.32419
2014-04-22,490.0,463.73001,476.865005,477.0,477.0,475.568,2866231.98671,5970.22168
2014-04-21,503.99799,476.95001,490.474,481.999,482.0,480.01,2969825.58223,6055.40343
2014-04-20,505.0,474.0,489.5,484.3,484.3,484.138,2533759.08174,5159.39364
2014-04-19,500.0,452.20001,476.100005,497.224,496.821,494.84,5316927.83134,10970.71461
2014-04-17,535.35999,465.0,500.179995,491.75,491.749,491.11,9382981.97202,18739.03594
2014-04-16,544.99902,483.17401,514.086515,533.02,533.666,533.02,13809654.8825,26715.77308
2014-04-15,463.99,447.101,500.550505,503.7,503.452,503.031,1333.244,28150.35961
2014-04-14,470.0,401.134,,,,,28762.92,
2014-04-13,425.553,381.88,,,,,26257.36,
2014-04-12,440.0,407.73,,,,,17612.86,
2014-04-11,435.0,340.51,,,,,43271.66,
2014-04-10,439.702,348.98,,,,,39743.55,
2014-04-09,451.168,435.065,,,,,9671.256,
2014-04-08,454.778,441.101,,,,,6167.304,
2014-04-07,464.0,438.1,,,,,14232.0,
2014-04-06,471.32,448.574,,,,,7541.92,
2014-04-05,471.0,435.879,,,,,10482.27,
2014-04-04,457.221,423.123,,,,,11787.85,
2014-04-03,454.713,410.0,,,,,21114.86,
2014-04-02,498.7,420.0,,,,,30743.46,
2014-04-01,500.365,456.45,,,,,18413.28,
2014-03-31,487.999,446.0,,,,,24099.08,
2014-03-30,498.0,450.011,,,,,22595.23,
2014-03-29,507.0,490.04,,,,,3964.572,
2014-03-28,539.0,471.502,,,,,17391.19,
2014-03-27,583.231,473.0,,,,,20240.4,
2014-03-26,588.9,571.123,,,,,3340.42,
2014-03-25,589.265,566.356,,,,,4810.712,
2014-03-24,591.947,555.221,,,,,6153.475,
2014-03-23,577.0,562.351,,,,,2321.809,
2014-03-22,576.856,555.08,,,,,4142.789,
2014-03-21,607.897,561.09,,,,,10092.36,
2014-03-20,608.957,582.083,,,,,7560.188,
2014-03-19,624.98,605.611,,,,,5266.467,
2014-03-18,619.207,598.0,,,,,4189.816,
2014-03-15,627.001,620.01,,,,,964.74653,
2014-03-14,630.0,620.456,,,,,2694.326,
2014-03-13,635.0,622.101,,,,,3142.978,
2014-03-12,637.393,623.0,,,,,5146.751,
2014-03-11,631.998,616.101,,,,,3417.392,
2014-03-10,642.999,610.0,,,,,5246.788,
2014-03-09,640.0,604.486,,,,,2791.057,
2014-03-08,628.679,596.296,,,,,4558.459,
2014-03-07,648.8,605.02,,,,,4870.335,
2014-03-06,658.0,634.032,,,,,3954.356,
2014-03-05,668.1,633.337,,,,,5322.398,
2014-03-04,697.49,639.433,,,,,9523.647,
2014-03-03,687.0,550.49,,,,,10713.07,
2014-03-02,562.3,546.001,,,,,3629.536,
2014-03-01,565.999,530.001,,,,,6520.902,
2014-02-28,572.0,565.105,,,,,530.93167,
2014-02-27,578.5,545.0,,,,,6749.451,
2014-02-26,591.0,531.0,,,,,11356.08,
2014-02-25,555.759,433.25,,,,,15371.31,
2014-02-24,605.0,551.1,,,,,10181.51,
2014-02-23,629.81,585.216,,,,,6974.181,
2014-02-22,607.264,543.366,,,,,7235.959,
2014-02-21,575.0,515.001,,,,,10707.49,
2014-02-20,616.425,533.001,,,,,9413.218,
2014-02-19,616.91,604.57,,,,,5273.115,
2014-02-18,633.998,603.012,,,,,5437.077,
2014-02-17,643.0,593.03,,,,,6718.667,
2014-02-16,648.0,562.0,,,,,7941.244,
2014-02-15,650.0,616.001,,,,,5807.519,
2014-02-14,685.0,520.0,,,,,13518.61,
2014-02-13,644.897,588.42,,,,,4238.514,
2014-02-12,662.019,648.7,,,,,373.37581,
2014-02-11,709.03,630.0,,,,,7375.003,
2014-02-10,719.8,561.276,,,,,6644.267,
2014-02-09,718.0,675.001,,,,,4137.621,
2014-02-08,716.934,694.0,,,,,755.93226,
2014-02-07,765.95,678.8,,,,,10338.47,
2014-02-06,789.0,760.0,,,,,5494.73,
2014-02-05,804.9,783.277,,,,,2898.894,
2014-02-04,810.0,792.233,,,,,3968.524,
2014-02-03,809.799,782.003,,,,,4918.495,
2014-02-02,816.0,791.05,,,,,4124.905,
2014-02-01,817.7,792.112,,,,,4653.4,
2014-01-31,802.2,784.999,,,,,3751.466,
2014-01-30,808.821,760.22,,,,,6300.104,
2014-01-29,797.888,771.0,,,,,5026.355,
2014-01-28,803.0,733.347,,,,,8891.992,
2014-01-27,830.0,727.115,,,,,8470.789,
2014-01-25,818.0,768.75,,,,,8319.21,
2014-01-24,797.0,753.057,,,,,7957.901,
2014-01-23,824.999,817.19,,,,,313.69406,
2014-01-22,835.0,815.0,,,,,6730.121,
2014-01-21,836.989,819.941,,,,,5452.489,
2014-01-20,841.627,810.0,,,,,10419.77,
2014-01-19,839.0,803.738,,,,,8159.381,
2014-01-18,839.0,792.331,,,,,7106.946,
2014-01-17,825.0,783.0,,,,,12851.66,
2014-01-16,846.248,813.1,,,,,7223.987,
2014-01-15,848.603,813.0,,,,,9798.53,
2014-01-14,840.5,805.8,,,,,8014.586,
2014-01-13,841.434,788.7,,,,,16077.57,
2014-01-12,899.0,815.0,,,,,17049.28,
2014-01-11,894.0,836.0,,,,,15528.08,
2014-01-10,849.064,794.247,,,,,12559.01,
2014-01-09,844.9,777.777,,,,,19764.69,
2014-01-08,850.0,720.0,,,,,30500.24,
2014-01-07,944.002,755.32,,,,,32539.87,
2014-01-06,990.0,888.002,,,,,28029.0,
2014-01-05,919.989,823.5,,,,,20993.23,
2014-01-04,829.0,780.65,,,,,11662.87,
2014-01-03,819.0,764.834,,,,,15294.89,
2014-01-02,799.89,736.861,,,,,13773.88,
2014-01-01,749.8,728.0,,,,,6505.642,
2013-12-31,734.99,710.0,,,,,6006.808,
2013-12-30,738.0,716.64,,,,,7451.59,
2013-12-29,732.34,695.0,,,,,6985.543,
2013-12-28,736.451,691.599,,,,,10754.72,
2013-12-27,761.0,681.0,,,,,24497.45,
2013-12-26,758.0,674.89,,,,,24654.01,
2013-12-25,675.0,640.0,,,,,9714.518,
2013-12-24,668.6,629.0,,,,,11121.2,
2013-12-23,669.97,591.0,,,,,15689.61,
2013-12-22,657.5,572.1,,,,,19945.57,
2013-12-21,642.9,562.2,,,,,22631.01,
2013-12-20,709.899,585.0,,,,,35036.85,
2013-12-19,694.0,483.78,,,,,47767.77,
2013-12-18,661.776,420.001,,,,,129306.7,
2013-12-17,748.9,610.0,,,,,50533.0,
2013-12-16,869.89,634.0,,,,,61798.42,
2013-12-15,869.999,801.1,,,,,12692.83,
2013-12-14,874.899,837.0,,,,,6108.205,
2013-12-13,908.96,835.0,,,,,16644.61,
2013-12-12,889.998,825.0,,,,,11297.28,
2013-12-11,971.0,804.5,,,,,26298.75,
2013-12-10,967.0,875.001,,,,,23231.28,
2013-12-09,900.0,765.4,,,,,36846.21,
2013-12-08,798.0,665.101,,,,,34289.21,
2013-12-07,874.988,551.0,,,,,98863.33,
2013-12-06,996.929,824.0,,,,,43269.72,
2013-12-05,1077.23,847.993,,,,,52946.79,
2013-12-04,1077.23,990.301,,,,,12388.5,
2013-12-03,1021.0,928.1,,,,,14626.0,
2013-12-02,989.005,830.0,,,,,26682.28,
2013-12-01,1054.0,677.0,,,,,53103.21,
2013-11-30,1095.2,1019.63,,,,,13060.66,
2013-11-29,1032.0,927.0,,,,,28218.13,
2013-11-28,1000.0,860.0,,,,,39069.9,
2013-11-27,950.0,843.0,,,,,24788.07,
2013-11-26,894.7,737.0,,,,,27238.91,
2013-11-25,750.0,695.2,,,,,17086.73,
2013-11-24,743.558,630.0,,,,,22245.95,
2013-11-23,774.0,675.0,,,,,25780.68,
2013-11-22,722.0,615.03,,,,,25272.58,
2013-11-21,684.0,530.0,,,,,32735.56,
2013-11-20,567.87,382.49,,,,,62892.5,
2013-11-19,770.97,376.0,,,,,63127.81,
2013-11-18,679.999,460.0,,,,,59526.34,
2013-11-17,487.7,420.491,,,,,21227.57,
2013-11-16,428.97,396.5,,,,,12564.21,
2013-11-15,425.5,380.0,,,,,22856.81,
2013-11-14,411.0,380.583,,,,,21398.42,
2013-11-13,400.0,342.351,,,,,21905.25,
2013-11-12,345.9,320.4,,,,,16516.41,
2013-11-11,329.698,290.0,,,,,17418.69,
2013-11-10,338.9,255.0,,,,,49830.21,
